Time 	 AccX 	 AccY 	 AccZ 	 GyroX 	 GyroY 	 GyroZ
38.040	2.10	1.87	-9.34	0.02	-0.06	-0.08
38.068	2.11	1.70	-9.58	-0.04	0.01	-0.04
38.097	2.05	1.72	-9.51	0.00	-0.08	0.09
38.125	2.43	2.41	-9.23	0.03	0.09	0.00
38.152	1.88	1.85	-9.44	0.06	0.09	0.07
38.178	2.04	2.00	-9.55	0.12	-0.06	-0.05
38.206	2.25	2.07	-9.40	0.00	0.07	0.08
38.233	1.78	2.03	-9.47	0.12	0.03	-0.05
38.260	2.08	1.73	-9.40	0.07	0.02	0.07
38.287	1.57	1.00	-9.54	0.13	0.08	-0.00
38.315	2.23	1.13	-9.51	0.02	0.00	0.06
38.341	2.03	1.70	-9.65	-0.01	0.02	-0.13
38.369	2.00	1.80	-9.63	0.07	-0.01	0.02
38.395	1.93	1.59	-9.37	0.07	0.03	-0.07
38.423	1.57	1.49	-9.32	0.04	0.00	0.03
38.453	1.88	1.77	-9.34	-0.05	0.10	0.04
38.479	2.04	1.58	-9.50	0.01	0.04	-0.12
38.507	2.23	1.80	-9.57	0.05	-0.02	-0.17
38.534	2.15	1.67	-9.57	-0.07	0.00	0.01
38.561	1.62	1.67	-9.70	-0.09	-0.17	0.07
38.588	2.24	1.90	-9.42	-0.10	0.08	0.01
38.616	2.03	2.00	-9.30	-0.03	-0.01	0.02
38.642	2.23	1.79	-9.47	0.00	0.07	0.06
38.670	2.05	1.60	-9.45	0.07	-0.03	0.19
38.696	2.05	1.49	-9.37	-0.02	0.14	0.03
38.724	2.03	1.30	-9.42	0.03	0.00	-0.08
38.751	1.84	1.64	-9.46	-0.07	0.01	0.03
38.778	2.13	1.34	-9.75	-0.13	0.00	0.03
38.805	2.19	2.28	-9.50	-0.08	-0.06	0.01
38.836	1.92	2.36	-9.62	0.02	-0.06	-0.08
38.862	2.01	2.39	-9.67	0.08	0.10	0.07
38.890	1.88	1.80	-9.42	0.09	-0.10	-0.01
38.917	1.92	2.04	-9.48	0.08	0.01	0.12
38.944	2.21	1.68	-9.31	0.13	-0.02	0.01
38.971	2.28	1.45	-9.50	0.28	0.05	0.04
38.998	2.10	1.03	-9.52	0.13	-0.02	0.10
39.025	1.97	1.01	-9.45	0.04	-0.03	-0.07
39.053	1.95	1.34	-9.63	-0.04	0.07	-0.04
39.079	2.16	1.63	-9.64	-0.07	-0.03	0.03
39.107	2.16	1.62	-9.59	0.01	-0.03	-0.04
39.134	2.11	1.71	-9.47	0.04	-0.07	-0.01
39.161	2.07	1.54	-9.45	0.02	0.04	-0.04
39.191	1.61	0.96	-9.54	0.02	-0.03	-0.00
39.219	2.00	1.77	-9.45	0.03	0.04	-0.00
39.245	2.14	1.39	-9.45	-0.01	0.03	0.10
39.272	2.03	0.75	-9.51	-0.07	0.09	-0.09
39.300	1.84	0.78	-9.42	-0.10	0.05	0.03
39.327	2.17	2.11	-9.38	-0.08	-0.10	0.02
39.354	1.97	2.33	-9.56	-0.04	-0.00	0.13
39.382	1.98	2.04	-9.57	-0.04	-0.03	-0.04
39.408	1.64	2.21	-9.40	0.11	-0.03	0.01
39.436	1.77	1.84	-9.39	0.13	0.07	-0.03
39.462	2.05	0.94	-9.39	0.21	0.07	0.00
39.490	2.02	1.34	-9.35	-0.01	-0.00	0.00
39.517	2.13	1.70	-9.55	0.06	0.02	-0.02
39.546	2.26	1.44	-9.65	0.10	-0.06	0.10
39.574	2.36	1.62	-9.52	0.11	0.05	0.00
39.601	2.28	1.80	-9.48	0.07	0.01	0.12
39.628	1.33	1.51	-9.17	0.09	0.08	-0.01
39.655	1.77	1.47	-9.22	0.18	0.19	0.02
39.688	2.33	1.08	-8.94	0.19	0.19	-0.10
39.715	2.64	0.83	-9.11	0.10	0.32	-0.04
39.742	3.20	1.82	-9.81	0.08	0.19	0.01
39.770	3.50	1.57	-10.11	0.19	-0.07	-0.11
39.796	2.99	1.26	-10.14	0.03	-0.14	-0.04
39.824	2.66	1.09	-9.63	0.14	-0.09	0.20
39.851	2.23	0.28	-9.55	0.13	-0.05	0.12
39.878	2.14	0.12	-9.42	0.07	-0.26	-0.07
39.908	1.56	1.59	-9.37	-0.01	-0.03	0.09
39.936	1.62	0.65	-9.30	-0.04	-0.19	0.03
39.962	1.81	0.20	-9.30	-0.07	-0.13	0.05
39.990	1.81	1.41	-9.14	-0.20	-0.09	0.18
40.016	1.83	2.32	-9.53	0.01	0.01	0.16
40.044	2.01	1.94	-9.47	0.16	0.01	-0.09
40.071	1.93	0.91	-9.33	0.17	-0.03	0.17
40.098	2.13	0.95	-9.45	0.11	0.00	0.04
40.125	1.96	0.83	-9.28	-0.05	-0.05	-0.08
40.153	2.33	1.15	-9.86	-0.13	0.09	0.05
40.179	2.63	1.59	-9.48	0.04	0.10	-0.01
40.207	2.28	1.33	-9.50	-0.04	0.09	0.02
40.233	2.56	0.93	-9.53	-0.04	0.16	-0.00
40.263	2.47	1.02	-9.67	-0.02	-0.01	-0.00
40.291	2.31	0.96	-9.60	-0.17	0.18	-0.08
40.318	2.29	0.99	-9.47	-0.07	0.04	0.01
40.345	2.31	1.52	-9.51	-0.13	-0.01	-0.03
40.373	2.00	1.72	-9.47	-0.09	-0.06	0.04
40.399	2.08	2.14	-9.40	-0.14	-0.07	-0.06
40.427	2.08	1.43	-9.47	-0.04	-0.03	0.20
40.454	2.03	1.29	-9.41	0.00	0.13	0.06
40.481	2.29	1.85	-9.47	0.11	-0.03	0.08
40.508	2.08	1.36	-9.52	0.14	-0.00	0.00
40.535	2.04	0.51	-9.37	0.08	0.03	-0.02
40.562	2.07	0.78	-9.52	0.00	-0.05	-0.14
40.589	2.26	0.93	-9.51	-0.02	-0.04	-0.05
40.620	2.11	1.14	-9.57	-0.10	0.08	0.09
40.646	2.19	1.20	-9.55	-0.16	0.01	0.03
40.674	2.21	1.42	-9.51	-0.02	-0.02	-0.15
40.700	2.30	1.82	-9.48	0.00	0.06	-0.06
40.728	2.41	1.21	-9.41	-0.14	0.03	0.01
40.755	3.00	1.21	-9.53	-0.15	-0.13	0.00
40.782	2.13	1.85	-9.52	-0.23	0.04	0.02
40.809	2.30	1.75	-9.43	-0.16	0.04	0.04
40.837	2.44	1.98	-9.42	-0.05	-0.12	-0.03
40.863	2.16	2.66	-9.46	0.05	-0.06	-0.04
40.891	2.03	1.73	-9.26	0.10	-0.15	-0.04
40.918	1.98	1.39	-9.32	-0.08	-0.10	-0.12
40.948	2.00	1.62	-9.39	-0.00	0.02	0.02
40.975	1.90	1.62	-9.57	0.02	-0.07	-0.03
41.003	1.93	1.57	-9.47	-0.02	0.04	0.16
41.029	1.80	1.64	-9.44	0.05	-0.08	0.03
41.057	1.80	1.69	-9.48	0.07	-0.08	0.01
41.083	1.80	1.44	-9.41	0.07	0.01	0.10
41.111	2.11	1.07	-9.38	-0.04	0.06	0.01
41.138	2.07	0.68	-9.42	-0.20	0.03	-0.07
41.165	2.62	0.94	-9.75	-0.12	0.02	0.04
41.192	3.43	2.30	-9.70	-0.45	0.05	-0.10
41.220	1.93	2.41	-9.81	-0.27	-0.02	-0.14
41.246	2.10	2.49	-9.49	-0.16	-0.22	-0.16
41.274	1.26	2.88	-9.04	0.04	0.02	0.04
41.304	1.50	2.61	-9.55	0.16	0.06	0.00
41.330	2.00	2.62	-9.24	0.13	-0.03	-0.01
41.358	1.87	2.41	-9.18	0.10	0.10	-0.06
41.384	2.18	2.25	-9.40	0.26	0.12	0.11
41.412	2.11	2.14	-9.42	0.35	0.06	0.22
41.439	2.71	1.08	-9.30	0.29	0.02	0.03
41.466	2.31	0.89	-9.60	0.31	0.00	0.08
41.493	2.34	0.76	-9.33	0.17	0.04	-0.05
41.521	1.18	1.03	-9.65	-0.01	0.00	0.09
41.547	3.15	0.91	-9.39	-0.02	-0.10	-0.16
41.575	2.33	1.22	-9.65	-0.20	0.04	0.06
41.602	1.98	1.46	-9.63	-0.14	-0.04	0.15
41.629	1.93	1.51	-9.72	-0.10	0.04	-0.04
41.656	1.97	1.57	-9.42	0.04	-0.07	0.04
41.681	1.32	0.50	-9.34	0.00	-0.20	-0.04
41.708	1.61	1.05	-9.19	-0.23	0.09	0.07
41.736	2.05	2.08	-9.47	-0.12	-0.02	-0.00
41.762	2.31	2.52	-9.47	-0.19	0.06	0.12
41.790	2.17	1.52	-9.59	-0.01	0.03	0.07
41.817	1.42	1.82	-9.27	-0.03	-0.08	0.12
41.844	2.04	1.31	-9.47	-0.09	-0.10	-0.01
41.871	1.92	0.90	-9.48	-0.16	0.08	0.12
41.917	2.17	2.37	-9.47	-0.06	0.01	0.14
41.944	1.96	2.56	-9.64	-0.01	0.04	0.06
41.971	2.33	2.65	-9.89	0.28	-0.04	0.15
41.998	2.13	2.48	-9.29	0.37	0.11	0.20
42.025	2.23	1.27	-9.34	0.31	-0.01	0.18
42.050	1.47	1.49	-9.35	0.37	0.01	0.20
42.077	1.37	0.93	-9.47	0.41	-0.04	0.01
42.104	2.05	0.64	-9.47	0.28	-0.13	0.03
42.131	1.92	0.68	-9.68	0.17	0.07	0.10
42.159	2.00	0.97	-9.45	0.06	0.03	0.10
42.185	2.10	1.09	-9.38	0.03	-0.05	0.04
42.213	2.16	0.86	-9.57	0.05	0.08	-0.07
42.240	2.33	0.38	-9.75	-0.07	-0.10	-0.13
42.267	2.08	0.46	-9.49	-0.05	-0.13	-0.01
42.294	1.71	0.99	-9.58	-0.22	0.02	-0.06
42.321	2.14	1.10	-9.59	-0.08	-0.02	-0.12
42.349	1.94	1.29	-9.45	-0.14	0.03	-0.12
42.376	2.08	0.95	-9.42	-0.24	-0.05	-0.01
42.401	2.23	1.64	-9.50	-0.22	0.04	-0.11
42.428	1.97	1.72	-9.45	-0.22	-0.06	-0.17
42.456	2.04	2.02	-9.64	-0.11	0.01	-0.01
42.482	2.10	1.98	-9.55	0.01	-0.07	0.11
42.510	1.73	1.63	-9.32	0.04	-0.12	0.02
42.536	2.17	1.30	-9.36	0.06	0.05	-0.00
42.564	2.51	1.47	-9.43	0.05	-0.07	-0.08
42.591	1.99	1.23	-9.28	-0.03	-0.05	-0.07
42.618	1.95	1.41	-9.44	-0.07	0.03	-0.07
42.645	2.06	1.43	-9.41	0.01	0.00	0.04
42.673	2.16	1.60	-9.53	0.00	0.10	-0.10
42.699	2.07	1.62	-9.53	-0.06	-0.04	-0.02
42.730	2.24	1.57	-9.65	-0.10	0.12	0.03
42.757	1.94	1.72	-9.56	0.06	-0.03	0.06
42.784	2.36	2.07	-9.52	0.08	0.06	0.08
42.811	2.20	1.87	-9.40	-0.02	0.03	0.10
42.839	1.94	1.72	-9.51	0.29	-0.02	-0.06
42.865	1.77	1.56	-9.52	0.22	0.01	0.13
42.893	2.08	1.14	-9.46	0.22	-0.03	-0.03
42.919	1.87	1.17	-9.43	0.18	0.07	0.06
42.947	1.81	0.78	-9.56	0.24	0.08	0.07
42.974	1.94	0.45	-9.54	0.09	0.01	-0.07
43.001	2.13	-0.09	-9.45	-0.01	-0.06	-0.09
43.028	1.91	0.23	-9.29	-0.19	0.01	-0.06
43.056	2.10	0.81	-9.40	-0.22	-0.04	-0.14
43.085	2.08	1.50	-9.71	-0.17	-0.16	-0.06
43.113	2.44	1.82	-9.55	-0.26	0.10	-0.14
43.140	2.24	1.97	-9.68	-0.24	0.01	0.14
43.167	2.35	1.94	-9.45	-0.10	0.02	-0.02
43.195	2.01	2.11	-9.40	0.03	-0.01	0.07
43.222	1.95	2.14	-9.32	0.03	-0.03	0.01
43.249	2.05	2.00	-9.49	0.19	-0.09	-0.09
43.276	1.98	1.70	-9.63	0.07	0.05	-0.09
43.303	1.93	1.55	-9.51	0.15	0.00	0.03
43.330	2.05	1.21	-9.45	0.16	0.02	-0.01
43.358	1.92	1.31	-9.56	0.03	0.13	0.03
43.384	1.82	1.70	-9.60	0.11	0.04	-0.11
43.412	1.83	1.29	-9.52	0.04	0.08	0.09
43.442	2.21	1.00	-9.42	0.07	-0.05	0.05
43.468	2.21	0.96	-9.57	-0.07	-0.06	0.04
43.496	2.07	1.04	-9.51	0.05	-0.03	-0.11
43.523	2.13	1.17	-9.49	-0.11	0.00	-0.07
43.550	2.22	1.23	-9.52	-0.16	0.12	-0.00
43.578	2.22	1.48	-9.51	-0.20	-0.08	-0.12
43.604	2.21	1.36	-9.53	-0.23	-0.03	0.06
43.632	2.08	1.50	-9.45	-0.17	0.03	0.08
43.659	2.14	1.47	-9.38	-0.19	-0.02	0.05
43.686	-6.86	3.48	-8.99	-0.54	-0.10	-0.15
43.713	1.77	2.20	-8.50	-0.19	-0.12	-0.05
43.741	4.20	4.30	-8.43	0.04	0.00	0.07
43.767	2.74	4.41	-9.07	0.45	0.06	0.08
43.798	2.47	1.71	-9.37	0.50	0.12	-0.05
43.825	2.13	0.48	-9.49	0.41	0.08	-0.17
43.852	2.63	-0.40	-9.70	0.30	0.20	0.04
43.879	2.57	-0.04	-9.79	0.03	0.01	-0.03
43.907	2.27	1.38	-9.58	0.06	-0.07	0.09
43.933	1.95	1.50	-9.30	0.02	-0.03	0.06
43.961	2.33	1.37	-9.52	0.14	0.03	-0.05
43.987	3.38	3.40	-9.60	0.07	0.11	0.11
44.015	0.85	1.52	-9.62	0.35	0.02	0.03
44.048	2.10	1.34	-9.49	0.33	0.19	0.06
44.075	2.33	1.13	-9.60	0.48	0.16	-0.10
44.102	3.43	0.32	-9.37	0.55	0.03	-0.18
44.129	3.05	-0.70	-9.18	0.18	0.14	0.07
44.160	2.73	-1.01	-9.51	0.01	-0.02	-0.02
44.186	2.12	-0.93	-9.57	-0.17	-0.04	-0.10
44.214	2.11	-0.97	-9.47	-0.17	-0.11	-0.29
44.240	2.49	1.59	-9.60	-0.29	-0.05	-0.07
44.268	1.96	1.47	-9.80	-0.10	0.02	-0.01
44.296	1.99	0.32	-9.64	-0.10	0.03	-0.06
44.322	2.22	-0.27	-9.66	-0.13	0.01	0.00
44.350	2.38	0.69	-9.68	-0.29	-0.00	-0.03
44.377	2.10	1.76	-9.36	-0.10	-0.10	0.05
44.404	2.33	2.07	-9.61	-0.07	-0.04	-0.03
44.431	2.16	2.18	-9.45	-0.08	0.00	0.12
44.459	2.38	1.79	-9.42	0.14	-0.04	0.05
44.485	2.44	1.13	-9.68	0.16	0.01	0.06
44.515	2.37	0.29	-9.47	0.01	-0.04	-0.06
44.542	2.32	0.19	-9.46	-0.03	-0.08	0.04
44.569	2.08	0.78	-9.66	-0.07	-0.05	0.06
44.597	2.38	0.68	-9.76	0.04	0.03	0.01
44.623	2.38	0.81	-9.82	0.02	-0.14	0.01
44.651	1.90	0.85	-9.50	-0.14	0.01	-0.03
44.678	2.41	0.55	-9.44	-0.21	-0.07	0.15
44.705	2.03	1.22	-9.60	-0.21	-0.05	-0.04
44.733	1.93	1.64	-9.53	-0.20	0.04	-0.03
44.760	1.98	1.48	-9.47	-0.11	-0.04	-0.07
44.787	2.03	0.71	-9.63	-0.08	0.08	-0.04
44.814	2.15	0.40	-9.40	-0.13	-0.03	-0.00
44.841	1.97	1.55	-9.58	-0.21	-0.09	-0.05
44.871	2.31	2.46	-9.32	-0.13	-0.17	0.12
44.899	2.36	2.01	-9.42	-0.05	-0.07	0.07
44.925	2.18	1.60	-9.47	0.07	0.12	-0.01
44.953	2.36	0.72	-9.56	0.16	0.06	-0.09
44.980	2.35	0.40	-9.55	0.01	-0.09	-0.06
45.007	2.77	0.45	-9.42	-0.19	0.04	-0.01
45.034	2.53	1.03	-9.48	-0.20	-0.00	-0.14
45.062	2.08	1.98	-9.40	-0.14	-0.01	0.00
45.088	1.93	2.07	-9.63	-0.16	0.01	0.03
45.116	2.19	2.31	-9.73	-0.07	0.07	0.02
45.143	2.00	1.99	-9.46	-0.08	0.15	0.05
45.170	2.25	1.74	-9.44	0.12	0.10	0.15
45.197	2.26	1.70	-9.60	0.04	0.00	-0.02
45.228	2.23	2.06	-9.42	0.09	0.06	0.02
45.254	1.90	1.85	-9.53	0.22	-0.03	-0.07
45.281	2.07	0.84	-9.76	0.14	0.05	0.01
45.308	2.29	0.14	-9.54	-0.05	0.10	0.01
45.335	2.38	0.97	-9.52	-0.11	-0.02	-0.09
45.363	2.26	2.08	-9.75	-0.21	-0.13	0.05
45.390	2.41	1.77	-9.47	-0.04	-0.17	-0.12
45.417	2.42	1.35	-9.28	-0.06	-0.11	-0.04
45.445	2.01	1.47	-9.40	-0.00	-0.04	0.07
45.471	2.18	1.19	-9.47	-0.16	-0.03	-0.01
45.499	2.61	-0.14	-9.23	-0.07	-0.06	0.01
45.526	2.01	1.31	-9.45	-0.38	-0.12	-0.03
45.553	2.22	2.99	-9.27	-0.32	-0.03	0.02
45.583	1.28	2.74	-9.69	-0.05	0.01	-0.05
45.611	2.05	1.75	-9.45	0.03	0.09	0.12
45.637	2.21	2.05	-9.47	0.01	0.07	0.09
45.665	2.11	2.69	-9.57	0.20	-0.04	0.11
45.691	2.10	2.36	-9.34	0.29	0.00	-0.03
45.719	2.25	1.26	-9.37	0.27	0.12	0.07
45.746	2.53	0.27	-9.53	0.19	-0.01	-0.07
45.773	2.59	0.62	-9.53	-0.01	-0.09	0.01
45.800	2.62	0.73	-9.34	-0.08	0.04	0.02
45.828	2.72	1.12	-9.47	-0.11	-0.14	-0.10
45.854	2.27	1.84	-9.52	-0.11	-0.01	-0.07
45.882	2.40	2.23	-9.42	-0.07	-0.05	-0.11
45.910	2.21	1.99	-9.36	-0.10	-0.03	-0.09
45.939	2.05	1.64	-9.48	-0.15	-0.02	-0.01
45.967	1.77	1.59	-9.48	-0.07	-0.07	0.04
45.993	2.00	1.53	-9.50	-0.18	-0.05	0.03
46.021	1.94	1.81	-9.24	-0.09	0.02	-0.03
46.048	2.05	1.88	-9.40	-0.07	-0.02	0.12
46.075	1.71	1.89	-9.25	-0.10	0.01	0.09
46.102	1.69	1.92	-9.29	-0.12	0.02	-0.03
46.130	1.74	1.95	-9.27	-0.14	0.14	-0.01
46.156	2.03	1.86	-9.29	0.09	0.01	0.06
46.184	1.76	1.92	-9.41	0.08	0.04	0.01
46.211	2.00	2.34	-9.46	0.17	-0.01	0.00
46.256	1.99	1.82	-9.37	0.16	0.07	0.13
46.283	2.39	1.75	-9.33	0.19	0.11	-0.14
46.321	2.56	1.91	-9.73	0.27	-0.05	0.16
46.348	2.52	0.71	-9.66	0.26	-0.11	0.09
46.375	2.84	0.45	-9.50	0.11	-0.04	0.07
46.402	2.43	1.03	-9.63	0.00	-0.02	0.06
46.430	2.07	1.65	-9.38	0.00	-0.01	0.11
46.456	1.74	1.65	-9.36	0.03	-0.16	-0.01
46.484	2.33	1.90	-9.76	0.01	-0.21	-0.03
46.511	1.91	2.22	-9.55	0.22	-0.13	0.01
46.538	2.03	1.87	-9.17	0.19	-0.14	-0.13
46.565	1.52	2.56	-9.31	0.33	0.01	-0.02
46.593	1.90	2.11	-9.80	0.43	-0.06	0.09
46.620	1.87	1.95	-9.71	0.57	-0.00	0.17
46.647	2.26	1.01	-9.84	0.56	-0.13	0.17
46.676	2.38	-0.27	-9.78	0.52	-0.11	0.20
46.704	3.26	-1.05	-10.34	0.29	-0.16	0.09
46.732	2.43	-1.03	-9.89	0.13	-0.28	0.13
46.758	1.63	-1.14	-8.55	0.10	-0.29	0.27
46.786	1.20	-0.79	-8.84	-0.12	-0.14	0.31
46.813	1.36	-1.42	-9.17	-0.52	-0.20	0.21
46.840	2.56	-0.14	-9.30	-0.90	-0.13	-0.02
46.867	2.94	2.56	-9.27	-0.76	-0.02	0.06
46.895	1.65	2.23	-9.40	-0.52	-0.26	0.14
46.922	2.17	2.56	-9.22	-0.46	-0.10	0.03
46.949	2.10	2.59	-8.83	-0.31	-0.13	-0.03
46.977	1.07	2.85	-8.99	-0.23	0.05	0.01
47.006	1.01	1.70	-9.59	0.04	0.07	0.04
47.033	0.91	1.11	-9.74	-0.05	-0.10	-0.16
47.060	1.03	1.52	-9.88	-0.20	-0.01	-0.07
47.088	1.59	0.97	-9.70	-0.12	0.08	0.08
47.115	1.90	1.63	-9.78	-0.18	-0.02	0.17
47.141	1.76	1.63	-9.50	-0.12	0.05	0.16
47.169	1.93	1.31	-9.74	-0.24	-0.04	0.22
47.197	1.64	2.62	-9.62	-0.36	0.03	0.23
47.223	1.97	2.79	-9.49	-0.05	-0.04	-0.05
47.251	1.67	2.51	-9.47	-0.10	-0.05	0.04
47.278	1.71	2.25	-9.73	-0.03	0.03	0.01
47.305	1.92	1.73	-9.95	-0.07	-0.10	-0.23
47.332	1.81	5.07	-10.44	-0.13	-0.08	-0.36
47.363	1.13	5.39	-9.32	0.13	-0.17	-0.40
47.389	1.41	3.17	-9.19	0.40	-0.14	-0.62
47.417	1.26	2.74	-8.49	0.42	-0.10	-0.48
47.444	1.05	1.54	-8.55	0.38	0.01	-0.75
47.471	1.73	0.57	-9.27	0.31	0.05	-0.43
47.499	2.38	-0.19	-9.76	0.43	0.05	-0.22
47.525	1.65	-1.42	-9.58	0.26	0.12	-0.06
47.553	1.25	-2.02	-9.90	0.03	0.08	0.25
47.580	1.50	-1.21	-9.88	-0.28	0.09	0.04
47.607	0.85	0.18	-9.75	-0.57	-0.05	0.11
47.634	0.42	0.09	-9.84	-0.81	-0.14	-0.04
47.662	0.75	2.37	-9.34	-0.84	-0.02	-0.17
47.688	0.95	2.66	-9.35	-0.70	-0.14	-0.09
47.719	1.13	3.47	-9.37	-0.55	0.00	-0.09
47.746	0.99	4.37	-9.31	-0.26	0.05	-0.03
47.773	0.93	4.38	-9.54	-0.10	0.02	0.05
47.800	1.60	4.28	-9.55	0.24	0.07	0.03
47.827	1.32	3.23	-9.47	0.46	0.04	0.09
47.854	1.24	2.60	-9.29	0.56	-0.03	-0.10
47.882	1.36	2.52	-9.37	0.56	0.09	0.09
47.908	0.78	2.06	-9.55	0.60	0.11	0.08
47.936	1.48	1.20	-9.59	0.55	0.10	-0.01
47.963	1.47	1.56	-9.83	0.49	-0.06	0.09
47.990	1.80	0.99	-9.92	0.51	-0.11	0.07
48.017	1.45	0.60	-9.77	0.44	0.01	0.03
48.044	1.23	0.50	-9.52	0.20	0.04	0.21
48.074	1.52	0.54	-9.55	0.26	-0.08	0.15
48.101	2.05	0.79	-9.52	0.03	0.02	0.06
48.129	1.60	0.80	-9.57	-0.18	0.07	0.03
48.155	1.41	1.57	-9.93	-0.22	0.03	-0.11
48.183	1.59	1.59	-9.77	0.09	-0.06	-0.06
48.209	1.50	0.19	-9.97	0.05	0.07	0.07
48.237	1.39	0.47	-9.59	-0.08	0.05	0.11
48.264	1.53	1.30	-9.63	-0.05	-0.06	-0.06
48.291	1.33	1.53	-9.65	0.01	-0.03	-0.03
48.318	1.02	1.40	-9.45	0.04	0.12	-0.01
48.346	1.03	1.99	-9.60	0.04	0.10	-0.12
48.372	1.33	1.34	-9.55	0.17	-0.01	-0.08
48.400	1.74	1.07	-9.88	0.17	-0.00	0.08
48.436	1.67	1.09	-9.92	0.12	-0.03	0.03
48.462	2.94	1.35	-9.07	0.19	-0.03	0.09
48.490	1.67	0.70	-9.36	0.09	0.08	0.10
48.517	1.35	0.71	-9.60	0.14	-0.06	-0.15
48.543	1.47	0.00	-9.60	-0.03	0.04	-0.02
48.571	1.81	0.26	-9.78	-0.10	0.00	-0.06
48.598	1.69	0.48	-9.84	-0.20	-0.03	0.07
48.625	1.82	0.94	-9.76	-0.21	-0.19	0.04
48.652	1.61	1.36	-9.46	-0.07	-0.00	-0.03
48.679	1.64	1.77	-9.46	-0.24	0.01	0.07
48.707	1.35	1.75	-9.52	-0.15	-0.03	-0.03
48.734	1.64	1.49	-9.69	-0.06	-0.03	-0.00
48.761	1.64	1.57	-9.77	-0.08	-0.06	-0.07
48.791	1.54	1.81	-9.78	0.03	0.00	0.05
48.818	0.68	1.66	-9.48	0.04	0.09	0.02
48.845	1.58	1.02	-9.77	0.04	0.09	-0.06
48.872	1.46	0.89	-9.55	0.15	-0.02	-0.02
48.900	1.49	0.68	-9.81	0.22	0.13	0.00
48.926	1.52	0.44	-9.70	0.05	-0.00	0.05
48.954	1.31	0.37	-9.62	-0.15	0.02	0.07
48.980	1.68	0.81	-9.41	-0.09	-0.08	-0.04
49.008	1.51	1.27	-9.49	-0.16	-0.06	0.08
49.035	1.43	1.80	-9.70	-0.16	-0.04	0.01
49.062	1.59	2.15	-9.84	-0.06	0.07	-0.09
49.089	1.48	1.94	-9.88	-0.03	0.04	-0.01
49.117	1.41	1.66	-9.68	-0.08	0.03	0.12
49.146	1.29	1.11	-9.61	0.03	0.04	-0.06
49.174	1.33	1.50	-9.66	0.10	-0.03	-0.02
49.201	1.48	1.19	-9.56	0.02	-0.00	0.07
49.228	1.46	0.82	-9.73	0.04	-0.04	0.10
49.255	1.27	0.83	-9.57	0.01	0.06	0.00
49.282	1.45	1.09	-9.60	-0.05	0.04	-0.01
49.309	1.79	1.38	-9.59	-0.08	-0.04	-0.01
49.337	1.42	1.48	-9.61	-0.10	0.06	-0.02
49.363	1.53	1.41	-9.63	-0.11	-0.07	-0.05
49.391	1.55	1.44	-9.63	0.07	0.07	-0.07
49.418	1.49	1.44	-9.55	0.05	0.01	-0.17
49.445	1.50	1.16	-9.68	-0.01	0.03	0.02
49.472	1.44	1.24	-9.75	0.04	-0.05	-0.01
49.502	1.54	1.15	-9.69	0.06	0.07	0.16
49.529	1.65	0.96	-9.68	0.03	-0.01	0.04
49.556	1.47	1.11	-9.59	0.00	-0.06	0.02
49.584	1.46	1.36	-9.62	0.09	-0.12	-0.05
49.610	1.62	1.16	-9.65	0.04	-0.04	-0.07
49.638	1.33	1.50	-9.72	0.04	-0.08	0.03
49.665	1.36	1.30	-9.62	0.07	-0.02	0.14
49.692	1.59	0.96	-9.62	-0.02	-0.05	-0.09
49.719	1.43	0.85	-9.64	-0.12	0.03	-0.02
49.746	1.19	1.06	-9.73	-0.20	0.02	-0.05
49.773	1.41	1.75	-9.59	-0.11	-0.05	-0.01
49.801	1.40	2.13	-9.59	-0.07	0.02	-0.08
49.827	1.62	1.86	-9.75	0.04	0.01	0.00
49.858	1.65	1.65	-9.65	0.05	0.05	0.07
49.885	1.47	1.31	-9.70	0.09	-0.01	-0.03
49.912	1.58	1.24	-9.60	0.09	0.06	-0.04
49.939	1.48	1.18	-9.53	-0.02	-0.09	-0.08
49.967	1.38	1.43	-9.62	0.01	0.07	0.12
49.993	1.48	1.03	-9.61	0.01	-0.06	-0.13
50.021	1.39	1.26	-9.69	-0.10	0.03	-0.09
50.048	1.36	1.42	-9.68	-0.02	0.01	-0.13
50.075	1.52	1.61	-9.71	-0.00	-0.07	0.02
50.102	1.48	1.73	-9.65	-0.06	0.02	-0.01
50.129	1.49	1.62	-9.60	0.07	-0.05	0.01
50.156	1.44	1.50	-9.49	0.07	0.00	0.03
50.184	1.39	1.34	-9.46	-0.02	-0.04	-0.10
50.213	1.41	1.44	-9.60	-0.06	0.08	0.12
50.241	1.60	1.52	-9.60	-0.05	0.07	0.10
50.268	1.56	1.56	-9.68	0.05	-0.05	-0.03
50.294	1.59	1.42	-9.74	-0.08	-0.01	0.03
50.322	1.62	1.45	-9.74	-0.05	-0.04	-0.25
50.350	1.47	1.57	-9.63	-0.05	0.02	-0.03
50.376	1.38	1.54	-9.61	0.05	-0.09	0.01
50.404	1.48	1.66	-9.72	0.05	-0.08	-0.08
50.430	1.42	1.59	-9.54	-0.02	0.12	-0.01
50.458	1.62	1.54	-9.60	0.10	0.00	0.00
50.485	1.26	1.24	-9.76	0.02	-0.03	-0.07
50.512	1.46	1.21	-9.59	-0.01	-0.01	0.04
50.539	1.52	1.54	-9.69	-0.06	0.05	0.06
50.569	1.36	1.64	-9.57	-0.07	0.00	-0.04
