Time 	 AccX 	 AccY 	 AccZ 	 GyroX 	 GyroY 	 GyroZ
62.724	0.93	0.49	-9.80	-0.05	0.03	0.02
62.751	1.02	0.55	-9.83	0.00	-0.09	-0.08
62.778	0.87	0.57	-9.83	-0.09	0.03	-0.04
62.806	0.93	0.46	-9.73	0.01	0.06	-0.01
62.832	0.96	0.43	-9.90	-0.01	0.04	0.00
62.860	0.86	0.70	-9.87	0.03	0.03	-0.07
62.886	1.00	0.54	-9.74	0.02	-0.07	-0.03
62.917	0.86	0.66	-9.80	0.07	0.00	-0.01
62.944	0.96	0.59	-9.76	0.03	0.13	-0.09
62.970	0.87	0.63	-9.71	-0.13	0.03	0.01
62.998	0.81	0.60	-9.73	-0.03	-0.06	-0.06
63.025	0.87	0.75	-9.69	0.07	0.00	0.02
63.052	0.94	0.73	-9.74	-0.03	-0.11	0.11
63.079	0.96	0.53	-9.75	0.06	-0.12	0.12
63.124	0.92	0.64	-9.80	-0.05	0.07	0.08
63.151	0.91	0.60	-9.77	0.04	-0.06	-0.13
63.178	0.96	0.60	-9.83	0.05	-0.07	-0.02
63.205	0.88	0.66	-9.83	-0.08	0.01	-0.04
63.233	0.96	0.54	-9.73	-0.02	0.02	-0.11
63.259	0.85	0.65	-9.72	0.00	-0.03	-0.02
63.290	1.03	0.68	-9.88	-0.00	-0.07	-0.08
63.316	0.97	0.72	-9.70	0.03	0.01	-0.07
63.344	1.01	0.65	-9.75	-0.03	0.03	0.00
63.371	0.94	0.65	-9.78	-0.04	0.10	-0.07
63.398	0.86	0.52	-9.80	-0.06	0.05	0.03
63.425	0.98	0.54	-9.73	-0.07	-0.05	0.11
63.453	1.01	0.55	-9.84	0.07	-0.06	-0.06
63.479	1.06	0.89	-9.73	0.03	-0.01	-0.01
63.507	0.85	0.62	-9.83	-0.02	-0.04	-0.09
63.534	1.03	0.60	-9.74	0.02	0.04	0.08
63.561	0.91	0.32	-9.80	0.05	-0.07	-0.00
63.588	1.05	0.44	-9.78	0.05	-0.01	-0.06
63.616	0.93	0.59	-9.79	-0.02	-0.02	-0.08
63.645	0.88	0.66	-9.75	0.04	0.01	-0.14
63.672	0.91	0.62	-9.75	0.07	0.07	0.01
63.699	0.93	0.57	-9.70	0.06	0.05	-0.05
63.726	0.99	0.55	-9.77	0.11	-0.07	-0.05
63.754	0.97	0.65	-9.77	-0.06	0.06	-0.10
63.780	0.93	0.55	-9.75	0.04	-0.01	-0.07
63.808	0.86	0.47	-9.74	0.00	-0.08	-0.00
63.835	0.99	0.52	-9.78	-0.04	0.07	0.05
63.862	0.91	0.53	-9.80	-0.04	0.09	0.07
63.889	0.93	0.50	-9.82	-0.04	-0.09	-0.04
63.917	0.03	0.70	-9.92	0.05	0.07	0.00
63.943	0.15	0.43	-9.60	0.04	0.03	0.03
63.971	1.71	0.79	-9.35	-0.10	0.03	0.02
64.001	-0.06	0.83	-9.62	0.09	0.01	-0.09
64.027	0.65	0.84	-9.74	-0.01	0.06	-0.10
64.055	1.13	0.65	-9.69	-0.00	-0.07	-0.08
64.081	0.48	0.65	-9.57	-0.03	0.03	0.01
64.109	1.34	0.54	-9.67	0.04	-0.06	-0.11
64.136	0.55	0.54	-9.65	0.19	-0.13	0.01
64.163	1.29	0.51	-9.74	-0.02	-0.12	0.03
64.190	0.74	0.45	-9.75	-0.07	0.06	0.01
64.218	1.08	0.70	-9.68	0.05	-0.07	0.03
64.244	0.94	0.42	-9.75	0.01	-0.05	0.06
64.272	0.95	0.66	-9.83	0.07	-0.14	-0.08
64.299	0.94	0.49	-9.82	0.10	-0.02	-0.03
64.326	0.94	0.57	-9.75	0.02	-0.02	-0.02
64.356	0.91	0.47	-9.79	0.04	-0.02	-0.03
64.384	0.83	0.58	-9.74	0.01	-0.04	0.04
64.410	0.98	0.55	-9.75	-0.02	0.01	0.07
64.438	0.85	0.62	-9.80	0.01	-0.07	-0.05
64.464	1.00	0.53	-9.74	0.07	-0.04	-0.10
64.492	0.80	0.63	-9.78	-0.09	-0.06	0.07
64.519	0.98	0.66	-9.63	-0.10	0.10	0.01
64.546	0.98	0.65	-9.70	0.09	-0.06	-0.21
64.573	0.93	0.51	-9.78	0.00	0.03	0.10
64.601	0.92	0.51	-9.73	-0.05	0.17	0.07
64.627	0.97	0.61	-9.66	0.09	0.02	0.01
64.654	0.98	0.47	-9.76	0.12	-0.00	-0.21
64.681	0.92	0.52	-9.83	-0.09	0.05	0.01
64.711	0.95	0.63	-9.76	0.10	0.01	0.00
64.739	1.00	0.35	-9.85	-0.01	-0.06	-0.09
64.765	0.99	-0.12	-9.84	0.06	-0.03	0.01
64.793	0.96	0.08	-9.66	-0.05	0.00	-0.02
64.820	0.82	0.62	-9.73	0.00	-0.01	-0.01
64.847	0.81	0.74	-9.76	-0.03	-0.02	-0.01
64.874	0.82	0.60	-9.79	0.07	-0.02	0.05
64.902	0.94	0.64	-9.87	-0.13	0.01	0.05
64.928	0.83	0.68	-9.73	-0.06	0.05	0.09
64.956	0.87	0.45	-9.76	0.03	-0.04	-0.09
64.983	0.94	0.67	-9.67	-0.00	-0.04	0.00
65.009	0.80	0.58	-9.73	0.08	-0.04	0.05
65.037	1.19	0.41	-9.83	0.03	0.04	-0.03
65.067	0.85	0.50	-9.80	0.03	-0.12	-0.04
65.094	1.02	0.92	-9.75	0.07	-0.10	-0.07
65.121	0.82	0.70	-9.86	0.09	-0.05	0.04
65.148	0.99	0.73	-9.79	0.15	0.03	-0.12
65.175	0.86	0.59	-9.90	0.01	0.08	0.11
65.203	1.06	0.50	-9.61	-0.14	0.08	0.15
65.235	0.93	0.45	-9.77	0.09	-0.09	-0.04
65.262	0.97	0.54	-9.80	-0.01	0.03	-0.04
65.290	0.91	0.36	-9.77	0.07	0.02	-0.08
65.316	0.88	0.56	-9.75	0.00	-0.06	0.09
65.344	0.98	0.56	-9.80	0.04	-0.11	-0.03
65.371	1.00	0.54	-9.80	0.04	-0.15	0.06
65.398	0.89	0.56	-9.73	-0.06	0.04	0.12
65.428	0.96	0.41	-10.00	0.09	-0.10	-0.02
65.455	0.65	-0.18	-9.86	0.04	-0.07	0.02
65.482	0.97	0.83	-9.86	0.06	-0.01	-0.07
65.509	0.75	0.45	-9.82	-0.07	-0.06	-0.15
65.537	0.90	0.81	-9.75	0.05	0.02	-0.02
65.563	0.88	0.58	-9.78	0.04	0.04	-0.08
65.591	1.08	0.56	-9.71	0.02	0.05	0.00
65.617	1.00	0.55	-9.77	0.05	0.00	-0.01
65.645	1.10	0.53	-9.70	0.14	-0.03	0.09
65.672	0.96	0.67	-9.75	-0.08	-0.02	-0.07
65.699	0.90	0.45	-9.62	0.04	0.09	-0.08
65.726	1.00	0.52	-9.80	0.13	0.05	0.05
65.754	0.88	0.68	-9.77	0.02	-0.06	0.07
65.783	0.83	0.62	-9.79	-0.00	-0.08	0.00
65.810	0.89	0.45	-9.78	0.01	-0.05	0.04
65.838	0.93	0.62	-9.88	0.05	-0.02	0.10
65.864	0.96	0.50	-9.75	0.01	0.08	-0.01
65.892	0.79	0.13	-9.79	-0.13	0.04	-0.07
65.918	0.92	0.64	-9.75	-0.04	0.03	-0.04
65.946	0.98	0.52	-9.64	0.00	-0.06	-0.05
65.973	0.97	0.54	-9.75	0.02	0.00	0.03
66.000	0.90	0.48	-9.80	0.01	-0.02	-0.16
66.027	1.00	0.47	-9.78	0.02	0.04	0.10
66.055	0.94	0.60	-9.77	0.01	-0.05	0.03
66.081	1.08	0.40	-9.73	-0.10	0.05	0.21
66.109	0.91	0.52	-9.76	0.05	-0.00	-0.06
66.139	0.94	0.46	-9.73	0.04	-0.10	-0.14
66.165	0.80	0.44	-9.81	-0.04	0.01	-0.08
66.193	0.87	0.55	-9.77	0.02	0.15	-0.09
66.220	0.99	0.63	-9.85	-0.05	0.02	0.09
66.247	0.89	0.61	-9.85	-0.04	0.09	0.07
66.274	0.99	0.47	-9.72	0.03	-0.07	-0.04
66.301	1.02	0.62	-9.75	-0.06	-0.04	0.10
66.328	0.99	0.62	-9.73	0.03	-0.02	0.08
66.356	1.03	0.38	-9.76	-0.04	-0.06	0.20
66.382	1.01	0.45	-9.81	-0.02	0.07	0.00
66.410	1.00	0.62	-9.75	-0.06	0.06	0.03
66.437	0.93	0.56	-9.81	0.10	0.01	0.06
66.464	0.93	0.50	-9.78	-0.07	0.09	0.06
66.494	0.87	0.44	-9.92	-0.01	0.01	0.04
66.521	0.82	0.62	-9.76	0.07	-0.07	0.01
66.548	0.88	0.60	-9.73	-0.01	0.00	-0.08
66.575	1.05	0.53	-9.73	0.04	0.04	-0.04
66.603	0.83	0.44	-9.76	0.01	0.04	0.01
66.629	0.98	0.54	-9.82	-0.00	-0.13	0.08
66.657	0.88	0.57	-9.66	-0.03	-0.03	-0.01
66.683	1.04	0.54	-9.63	0.02	0.01	-0.03
66.711	0.94	0.45	-9.67	0.05	0.10	-0.06
66.738	0.97	0.54	-9.73	-0.03	0.00	-0.05
66.765	0.80	0.73	-9.79	0.09	-0.08	0.15
66.792	0.94	0.33	-9.80	0.00	0.03	0.02
66.820	0.98	0.47	-9.78	-0.13	-0.03	-0.05
66.849	1.05	0.57	-9.75	-0.06	0.02	0.02
66.877	0.92	0.50	-9.82	-0.16	0.14	0.04
66.904	0.95	0.53	-9.73	0.09	0.06	-0.06
66.931	0.97	0.60	-9.85	-0.08	-0.00	-0.01
66.958	0.93	0.64	-9.73	-0.01	-0.08	0.03
66.985	0.96	0.62	-9.80	-0.07	-0.06	-0.05
67.012	0.98	0.55	-9.81	-0.06	0.06	-0.01
67.040	0.99	0.54	-9.75	0.02	0.02	-0.00
67.066	0.85	0.47	-9.87	-0.04	0.02	0.06
67.093	0.93	0.73	-9.77	0.06	-0.07	-0.04
67.121	0.90	0.64	-9.73	-0.01	0.03	0.22
67.147	0.93	0.62	-9.65	0.03	-0.10	-0.04
67.175	0.88	0.67	-9.78	0.10	-0.05	-0.17
67.205	1.01	0.63	-9.83	0.02	-0.05	-0.05
67.232	0.96	0.68	-9.75	-0.00	-0.04	0.06
67.259	1.01	0.60	-9.72	0.11	-0.03	0.00
67.287	0.95	0.62	-9.75	0.08	-0.08	0.03
67.313	0.88	0.65	-9.75	0.03	0.01	0.01
67.341	0.95	0.55	-9.88	0.07	-0.06	0.11
67.367	0.88	0.53	-9.77	0.00	-0.04	0.03
67.395	1.01	0.69	-9.75	-0.08	0.05	0.07
67.439	0.92	0.52	-9.81	-0.02	0.07	-0.00
67.467	1.02	0.62	-9.84	0.06	-0.14	0.09
67.493	0.88	0.50	-9.75	-0.10	-0.05	0.01
67.521	0.88	0.68	-9.73	-0.01	-0.06	-0.07
67.548	0.96	0.57	-9.70	0.04	-0.14	-0.03
67.578	0.94	0.60	-9.68	-0.04	0.12	0.05
67.605	0.83	0.70	-9.73	0.08	0.05	0.13
67.633	0.92	0.58	-9.78	0.08	-0.07	-0.08
67.659	0.95	0.60	-9.79	0.00	-0.04	0.12
67.687	0.94	0.56	-9.73	-0.00	0.04	0.09
67.714	0.96	0.53	-9.65	0.00	-0.03	0.12
67.740	0.93	0.55	-9.76	0.00	0.04	0.04
67.768	1.03	0.59	-9.88	0.04	-0.04	-0.11
67.794	0.92	0.67	-9.80	0.07	0.05	-0.09
67.822	0.91	0.68	-9.80	0.15	-0.07	-0.10
67.849	0.95	0.53	-9.74	-0.04	-0.04	-0.01
67.876	0.90	0.58	-9.78	0.00	0.04	-0.01
67.903	0.97	0.48	-9.78	-0.02	-0.01	0.11
67.934	0.92	0.56	-9.78	0.00	-0.02	-0.04
67.960	0.92	0.52	-9.77	-0.09	0.04	0.07
67.988	0.91	0.62	-9.72	0.00	-0.01	-0.04
68.015	0.88	0.57	-9.75	-0.03	0.00	-0.12
68.042	0.92	0.52	-9.71	0.00	-0.01	-0.11
68.069	0.87	0.56	-9.85	0.05	0.01	-0.01
68.097	0.91	0.55	-9.78	0.01	0.14	-0.03
68.123	0.87	0.48	-9.69	-0.03	0.09	0.07
68.151	0.91	0.62	-9.74	0.05	0.11	0.01
68.177	0.94	0.50	-9.72	-0.00	0.03	0.03
68.205	1.03	0.50	-9.88	0.03	-0.13	-0.05
68.232	0.97	0.53	-9.78	-0.01	0.13	0.09
68.259	1.03	0.51	-9.80	0.11	-0.07	-0.04
68.289	0.98	0.40	-9.73	-0.03	0.09	0.06
68.317	1.07	0.50	-9.75	0.12	-0.03	0.09
68.343	0.96	0.43	-9.78	-0.06	0.08	0.04
68.371	0.87	0.51	-9.77	0.04	0.02	-0.04
68.398	0.93	0.56	-9.81	-0.14	0.13	-0.05
68.425	0.99	0.47	-9.77	-0.02	-0.06	-0.06
68.452	0.88	0.58	-9.80	0.06	-0.04	0.02
68.480	0.98	0.47	-9.70	-0.04	0.05	0.02
68.506	0.95	0.52	-9.74	-0.01	0.08	-0.02
68.534	0.89	0.57	-9.76	0.07	-0.05	-0.09
68.560	0.87	0.54	-9.82	-0.04	-0.12	-0.02
68.588	0.93	0.45	-9.72	0.00	-0.03	-0.06
68.615	1.01	0.62	-9.84	-0.07	-0.09	-0.03
68.654	0.93	0.62	-9.78	-0.07	0.02	-0.06
68.680	0.92	0.60	-9.73	0.03	0.02	0.14
68.708	0.88	0.53	-9.81	0.03	-0.10	-0.05
68.734	0.95	0.55	-9.82	0.03	-0.06	0.02
68.762	0.93	0.45	-9.84	0.03	0.08	-0.02
68.789	0.94	0.52	-9.78	0.01	0.04	-0.08
68.816	0.90	0.50	-9.79	0.06	-0.06	0.04
68.843	0.98	0.53	-9.80	0.03	0.00	0.14
68.871	1.03	0.49	-9.78	0.04	0.05	0.00
68.897	0.89	0.61	-9.75	-0.01	0.09	0.03
68.925	0.90	0.46	-9.78	-0.03	0.06	-0.12
68.952	1.07	0.58	-9.80	0.00	0.06	0.03
68.979	0.99	0.60	-9.68	-0.01	-0.04	0.08
69.009	0.95	0.55	-9.70	-0.06	-0.07	0.05
69.037	0.94	0.65	-9.78	0.05	-0.08	0.07
69.063	1.02	0.47	-9.83	-0.09	-0.08	0.06
69.091	0.85	0.59	-9.80	-0.08	0.02	0.17
69.124	0.94	0.55	-9.78	-0.06	0.02	0.09
69.150	0.92	0.51	-9.80	-0.04	-0.07	0.04
69.178	0.91	0.50	-9.83	-0.00	0.06	-0.04
69.204	0.86	0.52	-9.86	-0.06	0.01	-0.04
69.232	0.97	0.55	-9.77	0.05	0.07	-0.04
69.259	1.08	0.56	-9.75	0.00	-0.03	-0.04
69.286	0.96	0.59	-9.67	0.05	-0.01	0.09
69.313	0.83	0.54	-9.76	0.09	0.05	-0.01
69.340	0.85	0.52	-9.70	-0.01	-0.05	0.09
69.370	0.93	0.58	-9.73	0.03	0.12	-0.07
69.397	0.97	0.52	-9.82	0.02	0.00	-0.04
69.425	0.96	0.58	-9.72	-0.01	-0.14	0.05
69.451	0.88	0.52	-9.77	-0.12	0.20	0.19
69.479	1.02	0.50	-9.82	0.07	-0.01	-0.10
69.506	0.92	0.52	-9.75	0.06	0.00	-0.05
69.533	0.93	0.61	-9.76	0.02	-0.05	-0.06
69.560	0.87	0.55	-9.74	0.03	-0.07	-0.03
69.587	0.90	0.61	-9.75	0.00	-0.04	-0.02
69.614	0.93	0.49	-9.77	-0.15	-0.03	0.06
69.642	0.91	0.55	-9.83	-0.00	-0.08	0.00
69.668	1.01	0.59	-9.70	0.12	-0.08	0.01
69.695	0.96	0.56	-9.73	-0.00	0.07	-0.00
69.726	0.96	0.61	-9.79	-0.06	-0.06	0.03
69.752	0.95	0.49	-9.73	0.04	0.03	0.04
69.780	0.84	0.54	-9.83	0.04	-0.03	-0.03
69.807	0.92	0.61	-9.75	0.04	0.03	-0.10
69.834	0.89	0.57	-9.78	-0.06	-0.03	0.03
69.861	0.93	0.50	-9.73	0.12	-0.02	0.02
69.889	1.00	0.48	-9.72	0.06	-0.07	0.06
69.915	0.92	0.54	-9.85	-0.04	0.07	-0.01
69.943	0.94	0.52	-9.74	-0.02	0.07	-0.11
69.969	0.94	0.50	-9.75	-0.03	0.11	0.03
69.997	0.88	0.50	-9.80	-0.00	0.10	-0.01
70.024	0.96	0.54	-9.68	0.03	0.05	-0.04
70.051	0.93	0.54	-9.73	-0.06	0.10	0.04
70.081	0.84	0.43	-9.73	0.03	-0.04	0.06
70.108	0.96	0.54	-9.76	0.01	-0.07	-0.02
70.135	0.91	0.55	-9.78	0.06	-0.04	0.00
70.162	0.98	0.55	-9.75	0.05	0.01	-0.06
70.190	0.91	0.51	-9.75	0.02	-0.10	0.08
70.216	0.93	0.45	-9.75	0.00	-0.03	0.05
70.244	0.96	0.60	-9.74	0.10	-0.04	-0.07
70.288	0.96	0.56	-9.76	-0.03	0.02	0.04
70.315	0.88	0.50	-9.70	-0.09	-0.10	0.15
70.342	0.89	0.46	-9.81	-0.03	0.10	0.03
70.369	0.97	0.85	-9.75	-0.08	0.02	-0.07
70.396	0.93	0.49	-9.75	0.02	-0.01	-0.13
70.423	1.03	0.52	-9.78	-0.03	0.12	-0.05
70.454	0.98	0.68	-9.74	0.02	-0.05	-0.07
